ID,item_cnt_month
18820,0.09663692
18821,0.09663692
18822,0.09663692
18823,0.09663692
18824,0.09663692
18825,0.09663692
18826,0.09663692
18827,0.09663692
18828,0.09663692
18829,0.09663692
18830,0.09663692
18831,0.09663692
18832,0.09663692
18833,0.09663692
18834,0.09663692
18835,0.09663692
18836,0.09663692
18837,0.09663692
18838,0.09663692
18839,0.09663692
18840,0.09663692
18841,0.09663692
18842,0.09663692
18843,0.09925637
18844,0.09663692
18845,0.09663692
18846,0.09663693
18847,0.09663693
18848,0.09663692
18849,0.09663692
18850,0.09663692
18851,0.09663692
18852,0.09663692
18853,0.09663692
18854,0.09663692
18855,0.10168415
18856,0.09909734
18857,0.09831152
18858,0.09663692
18859,0.09663692
18860,0.09663692
18861,0.09663692
18862,0.09663692
18863,0.09663692
18864,0.12327985
18865,0.079126
18866,0.08384818
18867,0.09663692
18868,0.09026088
18869,0.09663692
18870,0.09663692
18871,0.09663692
18872,0.09663692
18873,0.09663692
18874,0.09663692
18875,0.09663692
18876,0.09663692
18877,0.09663692
18878,0.09663693
18879,0.089279175
18880,0.09663692
18881,0.09663692
18882,0.09663692
18883,0.11136988
18884,0.09663692
18885,0.09663692
18886,0.114044785
18887,0.09663692
18888,0.09663692
18889,0.09663692
18890,0.09663692
18891,0.09663692
18892,0.09663692
18893,0.09663692
18894,0.09663692
18895,0.09663692
18896,0.09663692
18897,0.08074114
18898,0.09663692
18899,0.09700267
18900,0.09663692
18901,0.20294318
18902,0.09663692
18903,0.09663692
18904,0.0987079
18905,0.09663692
18906,0.1105573
18907,0.09663692
18908,0.09909734
18909,0.09663692
18910,0.09631519
18911,0.09663693
18912,0.09663692
18913,0.09663692
18914,0.09663692
18915,0.09663692
18916,0.09663692
18917,0.09663692
18918,0.09663692
18919,0.09663692
18920,0.0963152
18921,0.09663692
18922,0.09663692
18923,0.09663692
18924,0.09663692
18925,0.08754689
18926,0.09380235
18927,0.09663692
18928,0.09663692
18929,0.09663692
18930,0.09663692
18931,0.09663692
18932,0.09663692
18933,0.09663692
18934,0.09663692
18935,0.09663692
18936,0.09663692
18937,0.09663692
18938,0.09663692
18939,0.09663692
18940,0.09663692
18941,0.09663692
18942,0.09516777
18943,0.09663693
18944,0.09663692
18945,0.09663692
18946,0.09663692
18947,0.09663692
18948,0.09663692
18949,0.09663692
18950,0.09663692
18951,0.09663692
18952,0.09663692
18953,0.09663692
18954,0.09663692
18955,0.09663692
18956,0.09663692
18957,0.09663692
18958,0.09663692
18959,0.09663692
18960,0.09663692
18961,0.09663692
18962,0.09663692
18963,0.35196453
18964,0.08569959
18965,0.09516777
18966,0.09663692
18967,0.09179264
18968,0.09663692
18969,0.09663692
18970,0.09663692
18971,0.09663692
18972,0.09663692
18973,0.088808544
18974,0.11105674
18975,0.094075024
18976,0.4037882
18977,0.19451277
18978,0.09663692
18979,0.09663692
18980,0.09663692
18981,0.09663692
18982,0.09703213
18983,0.0963152
18984,0.09663692
18985,0.09663692
18986,0.096860975
18987,0.112495616
18988,0.22183342
18989,0.09663692
18990,0.09909734
18991,0.09663692
18992,0.100652315
18993,0.09663692
18994,0.09663692
18995,0.111056745
18996,0.09663692
18997,0.09663692
18998,0.08051142
18999,0.09663692
19000,0.09663692
19001,0.09026088
19002,0.09921421
19003,0.09663692
19004,0.09380235
19005,0.09663692
19006,0.09663693
19007,0.19524479
19008,0.0917456
19009,0.10380483
19010,0.09663692
19011,0.14015426
19012,0.10268696
19013,0.35001296
19014,0.21679758
19015,0.10491896
19016,0.32901272
19017,0.087682635
19018,0.08938441
19019,0.13779107
19020,0.123288885
19021,0.09663692
19022,0.09663692
19023,0.38542223
19024,0.08505687
19025,0.09663692
19026,0.09663692
19027,0.09663692
19028,0.09663692
19029,0.09663692
19030,0.09663692
19031,0.09663692
19032,0.09663692
19033,0.0856159
19034,0.09663692
19035,0.09663692
19036,0.09663692
19037,0.09663692
19038,0.09663693
19039,0.09663693
19040,0.09663692
19041,0.14839807
19042,0.09663692
19043,0.09663692
19044,0.09663692
19045,0.09616341
19046,0.09663692
19047,0.09663692
19048,0.10211921
19049,0.09663692
19050,0.09663692
19051,0.0917456
19052,0.09663692
19053,0.09663692
19054,0.09663692
19055,0.09663692
19056,0.09663692
19057,0.09663692
19058,0.09909734
19059,0.089868374
19060,0.09663692
19061,0.09663692
19062,0.15366901
19063,0.09663692
19064,0.09663692
19065,0.09663692
19066,0.0861
19067,0.20900767
19068,0.09663692
19069,0.09663692
19070,0.09663693
19071,0.09663693
19072,0.09663692
19073,0.09663692
19074,0.12229875
19075,0.09663692
19076,0.09663692
19077,0.09663692
19078,0.09663692
19079,0.111056745
19080,0.09074119
19081,0.10211921
19082,0.09663692
19083,0.09663692
19084,0.09663692
19085,0.09663692
19086,0.09663692
19087,0.09663692
19088,0.09663692
19089,0.09376411
19090,0.09663692
19091,0.09663692
19092,0.0991178
19093,0.09663692
19094,0.09663692
19095,0.09663692
19096,0.09663692
19097,0.16399783
19098,0.09663692
19099,0.084898695
19100,0.09663692
19101,0.09663692
19102,0.32904983
19103,0.100722104
19104,0.09663692
19105,0.12229875
19106,0.10062613
19107,0.0877732
19108,0.09784146
19109,0.09663692
19110,0.14839807
19111,0.0943932
19112,0.09663692
19113,0.09663692
19114,0.09663692
19115,0.09663692
19116,0.09693302
19117,0.09663692
19118,0.19960499
19119,0.11251052
19120,0.09663692
19121,0.09663692
19122,0.075601295
19123,0.09663692
19124,0.08908349
19125,0.09086059
19126,0.09663692
19127,0.09663692
19128,0.0991178
19129,0.09663692
19130,0.09516777
19131,0.08426195
19132,0.09663692
19133,0.09663692
19134,0.09663693
19135,0.09663693
19136,0.09100121
19137,0.09663692
19138,0.09663692
19139,0.0987079
19140,0.34323847
19141,0.09663692
19142,0.09663692
19143,0.09663692
19144,0.100201234
19145,0.09663692
19146,0.09663692
19147,0.10211921
19148,0.09663692
19149,0.09663692
19150,0.0963152
19151,0.09663692
19152,0.075425416
19153,0.09663692
19154,0.09663692
19155,0.09616341
19156,0.09663692
19157,0.09663692
19158,0.09059536
19159,0.09380235
19160,0.09663692
19161,0.09663692
19162,0.09663692
19163,0.09663692
19164,0.08384818
19165,0.09663692
19166,0.09730496
19167,0.09663693
19168,0.1039624
19169,0.12229875
19170,0.09663692
19171,0.0987079
19172,0.09663692
19173,0.09663692
19174,0.09833152
19175,0.09833152
19176,0.09663692
19177,0.09663692
19178,0.09663692
19179,0.09663692
19180,0.09663692
19181,0.09663692
19182,0.09663692
19183,0.09663692
19184,0.09663692
19185,0.09663692
19186,0.09663692
19187,0.09663692
19188,0.09663692
19189,0.089279175
19190,0.09663692
19191,0.09141548
19192,0.09663692
19193,0.09663692
19194,0.09663692
19195,0.20900767
19196,0.09267801
19197,0.09663692
19198,0.09663693
19199,0.09663693
19200,0.09663692
19201,0.09663692
19202,0.09663692
19203,0.09663692
19204,0.09663692
19205,0.09663692
19206,0.09663692
19207,0.09663692
19208,0.09663692
19209,0.09663692
19210,0.09663692
19211,0.09663692
19212,0.09663692
19213,0.09663692
19214,0.09663692
19215,0.09663692
19216,0.09663692
19217,0.09663692
19218,0.09663692
19219,0.10215245
19220,0.1026757
19221,0.10118818
19222,0.09663692
19223,0.16725877
19224,0.094498985
19225,0.09663692
19226,0.09663692
19227,0.12080862
19228,0.09461178
19229,0.16300987
19230,0.09663693
19231,0.09663693
19232,0.09663692
19233,0.3582701
19234,0.09663692
19235,0.16046259
19236,0.09663692
19237,0.0987079
19238,0.09663692
19239,0.09663692
19240,0.09663692
19241,0.09721376
19242,0.082654506
19243,0.11762202
19244,0.34267166
19245,0.24068603
19246,0.09025599
19247,0.094524086
19248,0.07943526
19249,0.09663692
19250,0.09663692
19251,0.09663692
19252,0.08732187
19253,0.35635045
19254,0.111056745
19255,0.09663692
19256,0.09663692
19257,0.09639735
19258,0.09663692
19259,0.09663692
19260,0.09663692
19261,0.10876178
19262,0.0776021
19263,0.09663693
19264,0.08244037
19265,0.09663692
19266,0.09663692
19267,0.10973813
19268,0.09663692
19269,0.09663692
19270,0.09663692
19271,0.09663692
19272,0.09663692
19273,0.09663692
19274,0.19896278
19275,0.07737361
19276,0.09663692
19277,0.09663692
19278,0.09663692
19279,0.105376266
19280,0.10996285
19281,0.09663692
19282,0.17417663
19283,0.09130226
19284,0.09663692
19285,0.09663692
19286,0.114044785
19287,0.14839807
19288,0.16399783
19289,0.089279175
19290,0.09663692
19291,0.09663692
19292,0.18313786
19293,0.09663692
19294,0.09663693
19295,0.093257494
19296,0.09663692
19297,0.089868374
19298,0.09663692
19299,0.09663692
19300,0.09663692
19301,0.09663692
19302,0.09663692
19303,0.07195655
19304,0.09663692
19305,0.15086336
19306,0.09380235
19307,0.09663692
19308,0.3607967
19309,0.09663692
19310,0.09663692
19311,0.09663692
19312,0.09663692
19313,0.09663692
19314,0.09663692
19315,0.13664688
19316,0.111056745
19317,0.09663692
19318,0.10892847
19319,0.09278269
19320,0.13673285
19321,0.0877732
19322,0.09026088
19323,0.09663692
19324,0.09909734
19325,0.09663692
19326,0.09516777
19327,0.09663693
19328,0.088606186
19329,0.115767
19330,0.1698902
19331,0.11729513
19332,0.31985417
19333,0.09663692
19334,0.37109047
19335,0.08938441
19336,0.20655692
19337,0.09663692
19338,0.31729126
19339,0.3582701
19340,0.14839807
19341,0.09663692
19342,0.20292905
19343,0.09663692
19344,0.09663692
19345,0.0806113
19346,0.07998302
19347,0.09663692
19348,0.09892316
19349,0.09663692
19350,0.09663692
19351,0.11109011
19352,0.09026088
19353,0.09703213
19354,0.111056745
19355,0.099058926
19356,0.09663692
19357,0.09663692
19358,0.545799
19359,0.09663693
19360,0.20900767
19361,0.094656184
19362,0.09663692
19363,0.06908436
19364,0.0987079
19365,0.09663692
19366,0.09663692
19367,0.09616341
19368,0.09663692
19369,0.09663692
19370,0.09663692
19371,0.09663692
19372,0.09920587
19373,0.09663692
19374,0.09663692
19375,0.09663692
19376,0.24877071
19377,0.101344995
19378,0.08184773
19379,0.106756136
19380,0.09539051
19381,0.12939318
19382,0.258455
19383,0.09663692
19384,0.10716985
19385,0.3582701
19386,0.09663692
19387,0.09663692
19388,0.09663692
19389,0.11563961
19390,0.091745585
19391,0.102935985
19392,0.09663692
19393,0.09074119
19394,0.09663692
19395,0.09663692
19396,0.09663692
19397,0.09663692
19398,0.09663692
19399,0.09663692
19400,0.09663692
19401,0.10211921
19402,0.0963152
19403,0.09663692
19404,0.09663692
19405,0.09663692
19406,0.09663692
19407,0.09663692
19408,0.09162003
19409,0.11630133
19410,0.10379128
19411,0.09663692
19412,0.098118395
19413,0.36808127
19414,0.09663692
19415,0.09616341
19416,0.09663692
19417,0.09663692
19418,0.09663692
19419,0.09663692
19420,0.09663692
19421,0.09663692
19422,0.09631519
19423,0.09663693
19424,0.08908349
19425,0.09663692
19426,0.09663692
19427,0.09663692
19428,0.1615515
19429,0.09663692
19430,0.09663692
19431,0.089868374
19432,0.09663692
19433,0.09663692
19434,0.09703213
19435,0.09663692
19436,0.09663692
19437,0.09663692
19438,0.09663692
19439,0.09663692
19440,0.09663692
19441,0.09663692
19442,0.09663692
19443,0.09663692
19444,0.09663692
19445,0.09663692
19446,0.09663692
19447,0.09663692
19448,0.09292973
19449,0.09663692
19450,0.09663692
19451,0.09663692
19452,0.09663692
19453,0.09663692
19454,0.09663693
19455,0.09663693
19456,0.09499732
19457,0.09663692
19458,0.09663692
19459,0.09663692
19460,0.09663692
19461,0.09663692
19462,0.09663692
19463,0.09663692
19464,0.09663692
19465,0.09663692
19466,0.09663692
19467,0.09663692
19468,0.09663692
19469,0.09026088
19470,0.09833152
19471,0.09663692
19472,0.20900767
19473,0.09663692
19474,0.09663692
19475,0.09663692
19476,0.08908349
19477,0.09663692
19478,0.12338619
19479,0.09663692
19480,0.08041913
19481,0.09663692
19482,0.09663692
19483,0.09663692
19484,0.11280172
19485,0.09663692
19486,0.09663693
19487,0.09663693
19488,0.10562865
19489,0.089279175
19490,0.09663692
19491,0.09663692
19492,0.09663692
19493,0.09226629
19494,0.09663692
19495,0.09663692
19496,0.09663692
19497,0.09663692
19498,0.09663692
19499,0.09663692
19500,0.09663692
19501,0.09663692
19502,0.09663692
19503,0.09663692
19504,0.09663692
19505,0.09348741
19506,0.08467116
19507,0.09663692
19508,0.09663692
19509,0.09663692
19510,0.09663692
19511,0.09663692
19512,0.09663692
19513,0.09663692
19514,0.09663692
19515,0.09663692
19516,0.09663692
19517,0.09663692
19518,0.09663693
19519,0.09663693
19520,0.09663692
19521,0.09663692
19522,0.09663692
19523,0.08467116
19524,0.09663692
19525,0.09663692
19526,0.09663692
19527,0.09663692
19528,0.0917456
19529,0.089279175
19530,0.10211921
19531,0.2561056
19532,0.09663692
19533,0.10562865
19534,0.09663692
19535,0.09663692
19536,0.09663692
19537,0.117648974
19538,0.10562865
19539,0.09663692
19540,0.09663692
19541,0.09663692
19542,0.09663692
19543,0.082315296
19544,0.09663692
19545,0.09663692
19546,0.09663692
19547,0.09663692
19548,0.09920587
19549,0.09663692
19550,0.09663693
19551,0.09663693
19552,0.14839807
19553,0.09663692
19554,0.09663692
19555,0.09663692
19556,0.09663692
19557,0.09663692
19558,0.098314136
19559,0.09663692
19560,0.09921421
19561,0.09663692
19562,0.09663692
19563,0.094540715
19564,0.09663692
19565,0.08938441
19566,0.12620215
19567,0.14751798
19568,0.09663692
19569,0.14839807
19570,0.09292973
19571,0.09663692
19572,0.09663692
19573,0.09552109
19574,0.09663692
19575,0.103624806
19576,0.09663692
19577,0.09663692
19578,0.09663692
19579,0.3569517
19580,0.106607705
19581,0.09663692
19582,0.09663693
19583,0.08090375
19584,0.09663692
19585,0.08228019
19586,0.09663692
19587,0.09663692
19588,0.09663692
19589,0.14839807
19590,0.09663692
19591,0.09663692
19592,0.0991178
19593,0.08790034
19594,0.09663692
19595,0.09663692
19596,0.09663692
19597,0.09663692
19598,0.09663692
19599,0.09663692
19600,0.09663692
19601,0.09663692
19602,0.09663692
19603,0.09663692
19604,0.09663692
19605,0.09663692
19606,0.09663692
19607,0.09663692
19608,0.09663692
19609,0.09663692
19610,0.09663692
19611,0.09663692
19612,0.09663692
19613,0.09663692
19614,0.09663693
19615,0.09663693
19616,0.09663692
19617,0.09663692
19618,0.09663692
19619,0.09663692
19620,0.09663692
19621,0.09663692
19622,0.09663692
19623,0.09663692
19624,0.09663692
19625,0.09663692
19626,0.09663692
19627,0.09663692
19628,0.09663692
19629,0.09663692
19630,0.09663692
19631,0.09663692
19632,0.09663692
19633,0.09663692
19634,0.09663692
19635,0.09663692
19636,0.09663692
19637,0.09663692
19638,0.09663692
19639,0.09663692
19640,0.09663692
19641,0.09663692
19642,0.09663692
19643,0.09663692
19644,0.09663692
19645,0.09663692
19646,0.09663693
19647,0.09663693
19648,0.09663692
19649,0.09663692
19650,0.09663692
19651,0.09663692
19652,0.09663692
19653,0.09663692
19654,0.09663692
19655,0.09663692
19656,0.09663692
19657,0.09663692
19658,0.09663692
19659,0.09663692
19660,0.09663692
19661,0.09663692
19662,0.09663692
19663,0.09663692
19664,0.09663692
19665,0.09663692
19666,0.09663692
19667,0.09663692
19668,0.09663692
19669,0.09663692
19670,0.09663692
19671,0.09663692
19672,0.09663692
19673,0.09663692
19674,0.09663692
19675,0.09663692
19676,0.09663692
19677,0.09663692
19678,0.09663693
19679,0.09663693
19680,0.09663692
19681,0.09663692
19682,0.09663692
19683,0.09663692
19684,0.09663692
19685,0.09663692
19686,0.09663692
19687,0.09663692
19688,0.09663692
19689,0.09663692
19690,0.09663692
19691,0.09663692
19692,0.09663692
19693,0.09663692
19694,0.09663692
19695,0.09663692
19696,0.09663692
19697,0.09663692
19698,0.09663692
19699,0.09663692
19700,0.09663692
19701,0.09663692
19702,0.09663692
19703,0.09663692
19704,0.09663692
19705,0.09663692
19706,0.09663692
19707,0.09663692
19708,0.09663692
19709,0.09663692
19710,0.09663693
19711,0.09663693
19712,0.09663692
19713,0.09663692
19714,0.09663692
19715,0.09663692
19716,0.09663692
19717,0.09663692
19718,0.09663692
19719,0.09663692
19720,0.09663692
19721,0.09663692
19722,0.09663692
19723,0.09663692
19724,0.09663692
19725,0.09663692
19726,0.09663692
19727,0.09663692
19728,0.09663692
19729,0.09663692
19730,0.09663692
19731,0.09663692
19732,0.09663692
19733,0.09663692
19734,0.09663692
19735,0.09663692
19736,0.09663692
19737,0.09663692
19738,0.09663692
19739,0.09663692
19740,0.09663692
19741,0.09663692
19742,0.09663693
19743,0.09663693
19744,0.09663692
19745,0.09663692
19746,0.09663692
19747,0.09663692
19748,0.09663692
19749,0.09663692
19750,0.09663692
19751,0.09663692
19752,0.09663692
19753,0.09663692
19754,0.09663692
19755,0.09663692
19756,0.09663692
19757,0.09663692
19758,0.0999957
19759,0.09663692
19760,0.09663692
19761,0.09663692
19762,0.09663692
19763,0.09663692
19764,0.09663692
19765,0.09663692
19766,0.09663692
19767,0.09663692
19768,0.09663692
19769,0.09663692
19770,0.09663692
19771,0.09663692
19772,0.09663692
19773,0.09663692
19774,0.09663693
19775,0.09663693
19776,0.09663692
19777,0.09663692
19778,0.09663692
19779,0.09663692
19780,0.09663692
19781,0.09663692
19782,0.09663692
19783,0.09663692
19784,0.09663692
19785,0.09663692
19786,0.09663692
19787,0.09663692
19788,0.09663692
19789,0.09663692
19790,0.09663692
19791,0.09663692
19792,0.09663692
19793,0.09663692
19794,0.09663692
19795,0.09663692
19796,0.09663692
19797,0.09663692
19798,0.09663692
19799,0.09663692
19800,0.09663692
19801,0.09663692
19802,0.09663692
19803,0.09663692
19804,0.09663692
19805,0.09663692
19806,0.09663693
19807,0.09663693
19808,0.09663692
19809,0.09663692
19810,0.09663692
19811,0.09663692
19812,0.09663692
19813,0.09663692
19814,0.09663692
19815,0.09663692
19816,0.09663692
19817,0.09663692
19818,0.09663692
19819,0.09663692
19820,0.09663692
19821,0.09663692
19822,0.09663692
19823,0.09663692
19824,0.09663692
19825,0.09663692
19826,0.09663692
19827,0.09663692
19828,0.09663692
19829,0.09663692
19830,0.09663692
19831,0.09663692
19832,0.09663692
19833,0.09663692
19834,0.09663692
19835,0.09663692
19836,0.09663692
19837,0.09663692
19838,0.09663693
19839,0.09663693
19840,0.09663692
19841,0.09663692
19842,0.09663692
19843,0.09663692
19844,0.09663692
19845,0.09663692
19846,0.09663692
19847,0.09663692
19848,0.09663692
19849,0.09663692
19850,0.09663692
19851,0.09663692
19852,0.09663692
19853,0.09663692
19854,0.09663692
19855,0.09663692
19856,0.09663692
19857,0.09663692
19858,0.09663692
19859,0.09663692
19860,0.09663692
19861,0.09663692
19862,0.09663692
19863,0.09663692
19864,0.09663692
19865,0.09663692
19866,0.09663692
19867,0.09663692
19868,0.09663692
19869,0.09663692
19870,0.09663693
19871,0.09663693
19872,0.09663692
19873,0.09663692
19874,0.09663692
19875,0.09663692
19876,0.09663692
19877,0.09663692
19878,0.09663692
19879,0.09663692
19880,0.09663692
19881,0.09663692
19882,0.09663692
19883,0.09663692
19884,0.09663692
19885,0.09663692
19886,0.09663692
19887,0.09663692
19888,0.09663692
19889,0.09663692
19890,0.09663692
19891,0.09663692
19892,0.09663692
19893,0.09663692
19894,0.09663692
19895,0.09663692
19896,0.09663692
19897,0.09663692
19898,0.09663692
19899,0.09663692
19900,0.09663692
19901,0.09663692
19902,0.09663693
19903,0.09663693
19904,0.09663692
19905,0.09663692
19906,0.09663692
19907,0.10445518
19908,0.09663692
19909,0.09067163
19910,0.091674566
19911,0.09407502
19912,0.09663692
19913,0.09663692
19914,0.09663692
19915,0.09663692
19916,0.09663692
19917,0.09663692
19918,0.09663692
19919,0.09663692
19920,0.09663692
19921,0.09663692
19922,0.09663692
19923,0.09663692
19924,0.09663692
19925,0.09663692
19926,0.09663692
19927,0.09663692
19928,0.09663692
19929,0.09663692
19930,0.09663692
19931,0.09663692
19932,0.09663692
19933,0.09663692
19934,0.09663693
19935,0.09663693
19936,0.09663692
19937,0.09663692
19938,0.09663692
19939,0.09663692
19940,0.09663692
19941,0.09663692
19942,0.09663692
19943,0.09663692
19944,0.09663692
19945,0.09663692
19946,0.09663692
19947,0.09663692
19948,0.09663692
19949,0.09663692
19950,0.09663692
19951,0.09663692
19952,0.09663692
19953,0.09663692
19954,0.09663692
19955,0.09663692
19956,0.09663692
19957,0.09663692
19958,0.09663692
19959,0.09663692
19960,0.09663692
19961,0.09663692
19962,0.09663692
19963,0.09663692
19964,0.09663692
19965,0.09663692
19966,0.09663693
19967,0.09663693
19968,0.09663692
19969,0.09663692
19970,0.09663692
19971,0.09663692
19972,0.09663692
19973,0.09663692
19974,0.09663692
19975,0.09663692
19976,0.09663692
19977,0.09663692
19978,0.09663692
19979,0.09663692
19980,0.09663692
19981,0.09663692
19982,0.09663692
19983,0.09663692
19984,0.09663692
19985,0.09663692
19986,0.09663692
19987,0.09663692
19988,0.09663692
19989,0.09663692
19990,0.09663692
19991,0.09663692
19992,0.09663692
19993,0.09663692
19994,0.09663692
19995,0.09663692
19996,0.09663692
19997,0.09663692
19998,0.09663693
19999,0.09663693
20000,0.09663692
20001,0.09663692
20002,0.09663692
20003,0.09663692
20004,0.09663692
20005,0.09663692
20006,0.09663692
20007,0.09663692
20008,0.09663692
20009,0.09663692
20010,0.09663692
20011,0.09663692
20012,0.09663692
20013,0.09663692
20014,0.09663692
20015,0.09663692
20016,0.09663692
20017,0.09663692
20018,0.09663692
20019,0.09663692
20020,0.09663692
20021,0.09663692
20022,0.09663692
20023,0.09663692
20024,0.09663692
20025,0.09663692
20026,0.09663692
20027,0.09663692
20028,0.09663692
20029,0.09663692
20030,0.09663693
20031,0.09663693
20032,0.09663692
20033,0.09663692
20034,0.09663692
20035,0.09663692
20036,0.09663692
20037,0.088333935
20038,0.09663692
20039,0.09663692
20040,0.09663692
20041,0.09663692
20042,0.09663692
20043,0.09663692
20044,0.4452597
20045,0.09663692
20046,0.09663692
20047,0.093209684
20048,0.09663692
20049,0.10562865
20050,0.09663692
20051,0.09663692
20052,0.09663692
20053,0.09663692
20054,0.09663692
20055,0.09663692
20056,0.09663692
20057,0.09663692
20058,0.09663692
20059,0.36853307
20060,0.09583119
20061,0.09663692
20062,0.121626504
20063,0.09663693
20064,0.08522509
20065,0.1029204
20066,0.10147756
20067,0.091406755
20068,0.10562865
20069,0.16442277
20070,0.09892316
20071,0.21088815
20072,0.09663692
20073,0.111056745
20074,0.09663692
20075,0.086722
20076,0.10089198
20077,0.09663692
20078,0.09663692
20079,0.09663692
20080,0.09663692
20081,0.09216487
20082,0.09663692
20083,0.09663692
20084,0.09663692
20085,0.09663692
20086,0.09663692
20087,0.09663692
20088,0.09663692
20089,0.09663692
20090,0.09663692
20091,0.09663692
20092,0.09663692
20093,0.09663692
20094,0.09663693
20095,0.09663693
20096,0.09407502
20097,0.091313265
20098,0.087917276
20099,0.09663692
20100,0.09663692
20101,0.09663692
20102,0.09663692
20103,0.09663692
20104,0.070685245
20105,0.09663692
20106,0.09663692
20107,0.09516777
20108,0.09663692
20109,0.09663692
20110,0.09663692
20111,0.09663692
20112,0.09516777
20113,0.10164091
20114,0.09663692
20115,0.118459105
20116,0.09663692
20117,0.09663692
20118,0.07881815
20119,0.10770655
20120,0.09663692
20121,0.09951247
20122,0.07749177
20123,0.08592157
20124,0.09663692
20125,0.09663692
20126,0.09074119
20127,0.09663693
20128,0.43756127
20129,0.09663692
20130,0.09067216
20131,0.09663692
20132,0.09663692
20133,0.09663692
20134,0.09663692
20135,0.09663692
20136,0.09663692
20137,0.09663692
20138,0.10428827
20139,0.09663692
20140,0.079313666
20141,0.09663692
20142,0.09663692
20143,0.09663692
20144,0.09663692
20145,0.082173765
20146,0.09663692
20147,0.09663692
20148,0.09407502
20149,0.10347321
20150,0.090566054
20151,0.09151781
20152,0.09925637
20153,0.09663692
20154,0.0917456
20155,0.09663692
20156,0.108406216
20157,0.09663692
20158,0.09380235
20159,0.091745585
20160,0.09663692
20161,0.09663692
20162,0.09663692
20163,0.09663692
20164,0.09663692
20165,0.09292973
20166,0.09663692
20167,0.09026088
20168,0.09663692
20169,0.09663692
20170,0.09663692
20171,0.09663692
20172,0.09663692
20173,0.09663692
20174,0.09663692
20175,0.08726147
20176,0.09663692
20177,0.09663692
20178,0.08950273
20179,0.1501587
20180,0.09663692
20181,0.09663692
20182,0.09663692
20183,0.09663692
20184,0.09663692
20185,0.09663692
20186,0.08873582
20187,0.09663692
20188,0.09663692
20189,0.09663692
20190,0.09663693
20191,0.09663693
20192,0.09663692
20193,0.09663692
20194,0.09663692
20195,0.09663692
20196,0.09663692
20197,0.09663692
20198,0.09663692
20199,0.14281283
20200,0.09663692
20201,0.09663692
20202,0.09663692
20203,0.09663692
20204,0.09663692
20205,0.09663692
20206,0.09663692
20207,0.111056745
20208,0.09663692
20209,0.09380235
20210,0.09663692
20211,0.09663692
20212,0.09663692
20213,0.1031412
20214,0.09663692
20215,0.09663692
20216,0.09663692
20217,0.09663692
20218,0.09663692
20219,0.09663692
20220,0.09663692
20221,0.09663692
20222,0.09663693
20223,0.09663693
20224,0.09663692
20225,0.09663692
20226,0.08908349
20227,0.0991178
20228,0.09663692
20229,0.07918425
20230,0.08411359
20231,0.0917456
20232,0.09663692
20233,0.09663692
20234,0.09663692
20235,0.09516777
20236,0.08384818
20237,0.0991178
20238,0.09663692
20239,0.09663692
20240,0.0963152
20241,0.24097636
20242,0.09663692
20243,0.09663692
20244,0.09663692
20245,0.09663692
20246,0.09663692
20247,0.09663692
20248,0.09663692
20249,0.09663692
20250,0.09663692
20251,0.09663692
20252,0.09663692
20253,0.09663692
20254,0.09663693
20255,0.09663693
20256,0.09663692
20257,0.09663692
20258,0.09663692
20259,0.09663692
20260,0.09663692
20261,0.09663692
20262,0.09663692
20263,0.09663692
20264,0.09663692
20265,0.10562865
20266,0.09663692
20267,0.09663692
20268,0.114136904
20269,0.089279175
20270,0.09663692
20271,0.09663692
20272,0.09663692
20273,0.09663692
20274,0.09663692
20275,0.09663692
20276,0.09663692
20277,0.09663692
20278,0.09663692
20279,0.09663692
20280,0.09663692
20281,0.09663692
20282,0.09663692
20283,0.09663692
20284,0.09663692
20285,0.09663692
20286,0.09663693
20287,0.09663693
20288,0.09663692
20289,0.09663692
20290,0.09663692
20291,0.09663692
20292,0.09561242
20293,0.09663692
20294,0.09663692
20295,0.09663692
20296,0.09663692
20297,0.09663692
20298,0.094309986
20299,0.10791767
20300,0.09663692
20301,0.13744688
20302,0.09663692
20303,0.09892316
20304,0.09663692
20305,0.09663692
20306,0.3582701
20307,0.10232344
20308,0.09663692
20309,0.09663692
20310,0.09663692
20311,0.10337488
20312,0.09663692
20313,0.09663692
20314,0.09663692
20315,0.09663692
20316,0.08680981
20317,0.09663692
20318,0.09837243
20319,0.12229873
20320,0.095140085
20321,0.09892316
20322,0.09663692
20323,0.13363466
20324,0.09663692
20325,0.09663692
20326,0.0963152
20327,0.09663692
20328,0.094544716
20329,0.09663692
20330,0.09663692
20331,0.09663692
20332,0.09616341
20333,0.0987079
20334,0.09663692
20335,0.09663692
20336,0.111056745
20337,0.09663692
20338,0.09663692
20339,0.09663692
20340,0.09663692
20341,0.15068452
20342,0.09663692
20343,0.09663692
20344,0.09663692
20345,0.09663692
20346,0.09663692
20347,0.08938441
20348,0.09663692
20349,0.09827613
20350,0.09663693
20351,0.08228019
20352,0.108843096
20353,0.11542932
20354,0.09663692
20355,0.09663692
20356,0.047921754
20357,0.09663692
20358,0.12599587
20359,0.1405947
20360,0.09898232
20361,0.09663692
20362,0.09663692
20363,0.09663692
20364,0.09663692
20365,0.09663692
20366,0.09663692
20367,0.09663692
20368,0.09925637
20369,0.1097419
20370,0.09663692
20371,0.10261713
20372,0.09179264
20373,0.09663692
20374,0.07877905
